title,url,year,rating,genres,streams
Somewhere in Montana,https://uflix.cc/movie/somewhere-in-montana-2025,,,,"/movie/somewhere-in-montana-2025?api=stream1, /movie/somewhere-in-montana-2025?api=stream2, /movie/somewhere-in-montana-2025?api=stream3, /movie/somewhere-in-montana-2025?api=stream4, /movie/somewhere-in-montana-2025?api=stream5"
Limonov: The Ballad,https://uflix.cc/movie/limonov-the-ballad-2024,,,,"/movie/limonov-the-ballad-2024?api=stream1, /movie/limonov-the-ballad-2024?api=stream2, /movie/limonov-the-ballad-2024?api=stream3, /movie/limonov-the-ballad-2024?api=stream4, /movie/limonov-the-ballad-2024?api=stream5"
"The Wizard of the Emerald City, Part 1",https://uflix.cc/movie/the-wizard-of-the-emerald-city-part-1-2025,,,,"/movie/the-wizard-of-the-emerald-city-part-1-2025?api=stream1, /movie/the-wizard-of-the-emerald-city-part-1-2025?api=stream2, /movie/the-wizard-of-the-emerald-city-part-1-2025?api=stream3, /movie/the-wizard-of-the-emerald-city-part-1-2025?api=stream4, /movie/the-wizard-of-the-emerald-city-part-1-2025?api=stream5"
Mickey and the Very Many Christmases,https://uflix.cc/movie/mickey-and-the-very-many-christmases-2024,,,,"/movie/mickey-and-the-very-many-christmases-2024?api=stream1, /movie/mickey-and-the-very-many-christmases-2024?api=stream2, /movie/mickey-and-the-very-many-christmases-2024?api=stream3, /movie/mickey-and-the-very-many-christmases-2024?api=stream4, /movie/mickey-and-the-very-many-christmases-2024?api=stream5"
SDI: Secret Department of Intervention,https://uflix.cc/movie/sdi-secret-department-of-intervention-2024,,,,"/movie/sdi-secret-department-of-intervention-2024?api=stream1, /movie/sdi-secret-department-of-intervention-2024?api=stream2, /movie/sdi-secret-department-of-intervention-2024?api=stream3, /movie/sdi-secret-department-of-intervention-2024?api=stream4, /movie/sdi-secret-department-of-intervention-2024?api=stream5"
Dear Santa,https://uflix.cc/movie/dear-santa-2024,,,,"/movie/dear-santa-2024?api=stream1, /movie/dear-santa-2024?api=stream2, /movie/dear-santa-2024?api=stream3, /movie/dear-santa-2024?api=stream4, /movie/dear-santa-2024?api=stream5"
The World Will Tremble,https://uflix.cc/movie/the-world-will-tremble-2025,,,,"/movie/the-world-will-tremble-2025?api=stream1, /movie/the-world-will-tremble-2025?api=stream2, /movie/the-world-will-tremble-2025?api=stream3, /movie/the-world-will-tremble-2025?api=stream4, /movie/the-world-will-tremble-2025?api=stream5"
Devils Stay,https://uflix.cc/movie/devils-stay-2024,,,,"/movie/devils-stay-2024?api=stream1, /movie/devils-stay-2024?api=stream2, /movie/devils-stay-2024?api=stream3, /movie/devils-stay-2024?api=stream4, /movie/devils-stay-2024?api=stream5"
NR. 24,https://uflix.cc/movie/nr-24-2024,,,,"/movie/nr-24-2024?api=stream1, /movie/nr-24-2024?api=stream2, /movie/nr-24-2024?api=stream3, /movie/nr-24-2024?api=stream4, /movie/nr-24-2024?api=stream5"
Murder at the Lighthouse,https://uflix.cc/movie/murder-at-the-lighthouse-2025,,,,"/movie/murder-at-the-lighthouse-2025?api=stream1, /movie/murder-at-the-lighthouse-2025?api=stream2, /movie/murder-at-the-lighthouse-2025?api=stream3, /movie/murder-at-the-lighthouse-2025?api=stream4, /movie/murder-at-the-lighthouse-2025?api=stream5"
Good Bad Ugly,https://uflix.cc/movie/good-bad-ugly-2025,,,,"/movie/good-bad-ugly-2025?api=stream1, /movie/good-bad-ugly-2025?api=stream2, /movie/good-bad-ugly-2025?api=stream3, /movie/good-bad-ugly-2025?api=stream4, /movie/good-bad-ugly-2025?api=stream5"
Matka,https://uflix.cc/movie/matka-2024,,,,"/movie/matka-2024?api=stream1, /movie/matka-2024?api=stream2, /movie/matka-2024?api=stream3, /movie/matka-2024?api=stream4, /movie/matka-2024?api=stream5"
Distort,https://uflix.cc/movie/distort-2025,,,,"/movie/distort-2025?api=stream1, /movie/distort-2025?api=stream2, /movie/distort-2025?api=stream3, /movie/distort-2025?api=stream4, /movie/distort-2025?api=stream5"
Words of War,https://uflix.cc/movie/words-of-war-2025,,,,"/movie/words-of-war-2025?api=stream1, /movie/words-of-war-2025?api=stream2, /movie/words-of-war-2025?api=stream3, /movie/words-of-war-2025?api=stream4, /movie/words-of-war-2025?api=stream5"
Missing You This Christmas,https://uflix.cc/movie/missing-you-this-christmas-2024,,,,"/movie/missing-you-this-christmas-2024?api=stream1, /movie/missing-you-this-christmas-2024?api=stream2, /movie/missing-you-this-christmas-2024?api=stream3, /movie/missing-you-this-christmas-2024?api=stream4, /movie/missing-you-this-christmas-2024?api=stream5"
Cleaner,https://uflix.cc/movie/cleaner-2025,,,,"/movie/cleaner-2025?api=stream1, /movie/cleaner-2025?api=stream2, /movie/cleaner-2025?api=stream3, /movie/cleaner-2025?api=stream4, /movie/cleaner-2025?api=stream5"
The Twister: Caught in the Storm,https://uflix.cc/movie/the-twister-caught-in-the-storm-2025,,,,"/movie/the-twister-caught-in-the-storm-2025?api=stream1, /movie/the-twister-caught-in-the-storm-2025?api=stream2, /movie/the-twister-caught-in-the-storm-2025?api=stream3, /movie/the-twister-caught-in-the-storm-2025?api=stream4, /movie/the-twister-caught-in-the-storm-2025?api=stream5"
Borderline,https://uflix.cc/movie/borderline-2025,,,,"/movie/borderline-2025?api=stream1, /movie/borderline-2025?api=stream2, /movie/borderline-2025?api=stream3, /movie/borderline-2025?api=stream4, /movie/borderline-2025?api=stream5"
La Dolce Villa,https://uflix.cc/movie/la-dolce-villa-2025,,,,"/movie/la-dolce-villa-2025?api=stream1, /movie/la-dolce-villa-2025?api=stream2, /movie/la-dolce-villa-2025?api=stream3, /movie/la-dolce-villa-2025?api=stream4, /movie/la-dolce-villa-2025?api=stream5"
Rich Flu,https://uflix.cc/movie/rich-flu-2024,,,,"/movie/rich-flu-2024?api=stream1, /movie/rich-flu-2024?api=stream2, /movie/rich-flu-2024?api=stream3, /movie/rich-flu-2024?api=stream4, /movie/rich-flu-2024?api=stream5"
Sneaks,https://uflix.cc/movie/sneaks-2025,,,,"/movie/sneaks-2025?api=stream1, /movie/sneaks-2025?api=stream2, /movie/sneaks-2025?api=stream3, /movie/sneaks-2025?api=stream4, /movie/sneaks-2025?api=stream5"
MadS,https://uflix.cc/movie/mads-2024,,,,"/movie/mads-2024?api=stream1, /movie/mads-2024?api=stream2, /movie/mads-2024?api=stream3, /movie/mads-2024?api=stream4, /movie/mads-2024?api=stream5"
Chaalchitro,https://uflix.cc/movie/chaalchitro-2024,,,,"/movie/chaalchitro-2024?api=stream1, /movie/chaalchitro-2024?api=stream2, /movie/chaalchitro-2024?api=stream3, /movie/chaalchitro-2024?api=stream4, /movie/chaalchitro-2024?api=stream5"
Out of Order,https://uflix.cc/movie/out-of-order-2024,,,,"/movie/out-of-order-2024?api=stream1, /movie/out-of-order-2024?api=stream2, /movie/out-of-order-2024?api=stream3, /movie/out-of-order-2024?api=stream4, /movie/out-of-order-2024?api=stream5"
Viduthalai: Part II,https://uflix.cc/movie/viduthalai-part-ii-2024,,,,"/movie/viduthalai-part-ii-2024?api=stream1, /movie/viduthalai-part-ii-2024?api=stream2, /movie/viduthalai-part-ii-2024?api=stream3, /movie/viduthalai-part-ii-2024?api=stream4, /movie/viduthalai-part-ii-2024?api=stream5"
The Seasons,https://uflix.cc/movie/the-seasons-2024,,,,"/movie/the-seasons-2024?api=stream1, /movie/the-seasons-2024?api=stream2, /movie/the-seasons-2024?api=stream3, /movie/the-seasons-2024?api=stream4, /movie/the-seasons-2024?api=stream5"
Locked,https://uflix.cc/movie/locked-2025,,,,"/movie/locked-2025?api=stream1, /movie/locked-2025?api=stream2, /movie/locked-2025?api=stream3, /movie/locked-2025?api=stream4, /movie/locked-2025?api=stream5"
Upon Waking,https://uflix.cc/movie/upon-waking-2024,,,,"/movie/upon-waking-2024?api=stream1, /movie/upon-waking-2024?api=stream2, /movie/upon-waking-2024?api=stream3, /movie/upon-waking-2024?api=stream4, /movie/upon-waking-2024?api=stream5"
To Have and to Holiday,https://uflix.cc/movie/to-have-and-to-holiday-2024,,,,"/movie/to-have-and-to-holiday-2024?api=stream1, /movie/to-have-and-to-holiday-2024?api=stream2, /movie/to-have-and-to-holiday-2024?api=stream3, /movie/to-have-and-to-holiday-2024?api=stream4, /movie/to-have-and-to-holiday-2024?api=stream5"
Sweethearts,https://uflix.cc/movie/sweethearts-2024,,,,"/movie/sweethearts-2024?api=stream1, /movie/sweethearts-2024?api=stream2, /movie/sweethearts-2024?api=stream3, /movie/sweethearts-2024?api=stream4, /movie/sweethearts-2024?api=stream5"
Bucha,https://uflix.cc/movie/bucha-2024,,,,"/movie/bucha-2024?api=stream1, /movie/bucha-2024?api=stream2, /movie/bucha-2024?api=stream3, /movie/bucha-2024?api=stream4, /movie/bucha-2024?api=stream5"
Dog Man,https://uflix.cc/movie/dog-man-2025,,,,"/movie/dog-man-2025?api=stream1, /movie/dog-man-2025?api=stream2, /movie/dog-man-2025?api=stream3, /movie/dog-man-2025?api=stream4, /movie/dog-man-2025?api=stream5"
A Savior Red,https://uflix.cc/movie/a-savior-red-2024,,,,"/movie/a-savior-red-2024?api=stream1, /movie/a-savior-red-2024?api=stream2, /movie/a-savior-red-2024?api=stream3, /movie/a-savior-red-2024?api=stream4, /movie/a-savior-red-2024?api=stream5"
Inheritance,https://uflix.cc/movie/inheritance-2025,,,,"/movie/inheritance-2025?api=stream1, /movie/inheritance-2025?api=stream2, /movie/inheritance-2025?api=stream3, /movie/inheritance-2025?api=stream4, /movie/inheritance-2025?api=stream5"
Return of the King: The Fall and Rise of Elvis Presley,https://uflix.cc/movie/return-of-the-king-the-fall-and-rise-of-elvis-presley-2024,,,,"/movie/return-of-the-king-the-fall-and-rise-of-elvis-presley-2024?api=stream1, /movie/return-of-the-king-the-fall-and-rise-of-elvis-presley-2024?api=stream2, /movie/return-of-the-king-the-fall-and-rise-of-elvis-presley-2024?api=stream3, /movie/return-of-the-king-the-fall-and-rise-of-elvis-presley-2024?api=stream4, /movie/return-of-the-king-the-fall-and-rise-of-elvis-presley-2024?api=stream5"
Shiver Me Timbers,https://uflix.cc/movie/shiver-me-timbers-2025,,,,"/movie/shiver-me-timbers-2025?api=stream1, /movie/shiver-me-timbers-2025?api=stream2, /movie/shiver-me-timbers-2025?api=stream3, /movie/shiver-me-timbers-2025?api=stream4, /movie/shiver-me-timbers-2025?api=stream5"
Suspicion,https://uflix.cc/movie/suspicion-2024,,,,"/movie/suspicion-2024?api=stream1, /movie/suspicion-2024?api=stream2, /movie/suspicion-2024?api=stream3, /movie/suspicion-2024?api=stream4, /movie/suspicion-2024?api=stream5"
Rekhachithram,https://uflix.cc/movie/rekhachithram-2025,,,,"/movie/rekhachithram-2025?api=stream1, /movie/rekhachithram-2025?api=stream2, /movie/rekhachithram-2025?api=stream3, /movie/rekhachithram-2025?api=stream4, /movie/rekhachithram-2025?api=stream5"
Marco,https://uflix.cc/movie/marco-2024,,,,"/movie/marco-2024?api=stream1, /movie/marco-2024?api=stream2, /movie/marco-2024?api=stream3, /movie/marco-2024?api=stream4, /movie/marco-2024?api=stream5"
Happy Holidays From Cherry Lane,https://uflix.cc/movie/happy-holidays-from-cherry-lane-2024,,,,"/movie/happy-holidays-from-cherry-lane-2024?api=stream1, /movie/happy-holidays-from-cherry-lane-2024?api=stream2, /movie/happy-holidays-from-cherry-lane-2024?api=stream3, /movie/happy-holidays-from-cherry-lane-2024?api=stream4, /movie/happy-holidays-from-cherry-lane-2024?api=stream5"
9 Windows,https://uflix.cc/movie/9-windows-2024,,,,"/movie/9-windows-2024?api=stream1, /movie/9-windows-2024?api=stream2, /movie/9-windows-2024?api=stream3, /movie/9-windows-2024?api=stream4, /movie/9-windows-2024?api=stream5"
Aghathiyaa,https://uflix.cc/movie/aghathiyaa-2025,,,,"/movie/aghathiyaa-2025?api=stream1, /movie/aghathiyaa-2025?api=stream2, /movie/aghathiyaa-2025?api=stream3, /movie/aghathiyaa-2025?api=stream4, /movie/aghathiyaa-2025?api=stream5"
"You, Me & Her",https://uflix.cc/movie/you-me-her-2025,,,,"/movie/you-me-her-2025?api=stream1, /movie/you-me-her-2025?api=stream2, /movie/you-me-her-2025?api=stream3, /movie/you-me-her-2025?api=stream4, /movie/you-me-her-2025?api=stream5"
You Better Watch Out,https://uflix.cc/movie/you-better-watch-out-2024,,,,"/movie/you-better-watch-out-2024?api=stream1, /movie/you-better-watch-out-2024?api=stream2, /movie/you-better-watch-out-2024?api=stream3, /movie/you-better-watch-out-2024?api=stream4, /movie/you-better-watch-out-2024?api=stream5"
In the Lost Lands,https://uflix.cc/movie/in-the-lost-lands-2025,,,,"/movie/in-the-lost-lands-2025?api=stream1, /movie/in-the-lost-lands-2025?api=stream2, /movie/in-the-lost-lands-2025?api=stream3, /movie/in-the-lost-lands-2025?api=stream4, /movie/in-the-lost-lands-2025?api=stream5"
Drive Back,https://uflix.cc/movie/drive-back-2024,,,,"/movie/drive-back-2024?api=stream1, /movie/drive-back-2024?api=stream2, /movie/drive-back-2024?api=stream3, /movie/drive-back-2024?api=stream4, /movie/drive-back-2024?api=stream5"
Eddington,https://uflix.cc/movie/eddington-2025,,,,"/movie/eddington-2025?api=stream1, /movie/eddington-2025?api=stream2, /movie/eddington-2025?api=stream3, /movie/eddington-2025?api=stream4, /movie/eddington-2025?api=stream5"
Ozi: Voice of the Forest,https://uflix.cc/movie/ozi-voice-of-the-forest-2024,,,,"/movie/ozi-voice-of-the-forest-2024?api=stream1, /movie/ozi-voice-of-the-forest-2024?api=stream2, /movie/ozi-voice-of-the-forest-2024?api=stream3, /movie/ozi-voice-of-the-forest-2024?api=stream4, /movie/ozi-voice-of-the-forest-2024?api=stream5"
Graduation Trip: Mallorca,https://uflix.cc/movie/graduation-trip-mallorca-2025,,,,"/movie/graduation-trip-mallorca-2025?api=stream1, /movie/graduation-trip-mallorca-2025?api=stream2, /movie/graduation-trip-mallorca-2025?api=stream3, /movie/graduation-trip-mallorca-2025?api=stream4, /movie/graduation-trip-mallorca-2025?api=stream5"
I'm Your Venus,https://uflix.cc/movie/im-your-venus-2024,,,,"/movie/im-your-venus-2024?api=stream1, /movie/im-your-venus-2024?api=stream2, /movie/im-your-venus-2024?api=stream3, /movie/im-your-venus-2024?api=stream4, /movie/im-your-venus-2024?api=stream5"
Boss Ma'am,https://uflix.cc/movie/boss-maam-2024,,,,"/movie/boss-maam-2024?api=stream1, /movie/boss-maam-2024?api=stream2, /movie/boss-maam-2024?api=stream3, /movie/boss-maam-2024?api=stream4, /movie/boss-maam-2024?api=stream5"
LEGO Marvel Avengers: Mission Demolition,https://uflix.cc/movie/lego-marvel-avengers-mission-demolition-2024,,,,"/movie/lego-marvel-avengers-mission-demolition-2024?api=stream1, /movie/lego-marvel-avengers-mission-demolition-2024?api=stream2, /movie/lego-marvel-avengers-mission-demolition-2024?api=stream3, /movie/lego-marvel-avengers-mission-demolition-2024?api=stream4, /movie/lego-marvel-avengers-mission-demolition-2024?api=stream5"
Joe Mande: Chill,https://uflix.cc/movie/joe-mande-chill-2024,,,,"/movie/joe-mande-chill-2024?api=stream1, /movie/joe-mande-chill-2024?api=stream2, /movie/joe-mande-chill-2024?api=stream3, /movie/joe-mande-chill-2024?api=stream4, /movie/joe-mande-chill-2024?api=stream5"
Robinhood,https://uflix.cc/movie/robinhood-2025,,,,"/movie/robinhood-2025?api=stream1, /movie/robinhood-2025?api=stream2, /movie/robinhood-2025?api=stream3, /movie/robinhood-2025?api=stream4, /movie/robinhood-2025?api=stream5"
Rapsa,https://uflix.cc/movie/rapsa-2025,,,,"/movie/rapsa-2025?api=stream1, /movie/rapsa-2025?api=stream2, /movie/rapsa-2025?api=stream3, /movie/rapsa-2025?api=stream4, /movie/rapsa-2025?api=stream5"
Love Punch,https://uflix.cc/movie/love-punch-2023,,,,"/movie/love-punch-2023?api=stream1, /movie/love-punch-2023?api=stream2, /movie/love-punch-2023?api=stream3, /movie/love-punch-2023?api=stream4, /movie/love-punch-2023?api=stream5"
Kanguva,https://uflix.cc/movie/kanguva-2024,,,,"/movie/kanguva-2024?api=stream1, /movie/kanguva-2024?api=stream2, /movie/kanguva-2024?api=stream3, /movie/kanguva-2024?api=stream4, /movie/kanguva-2024?api=stream5"
Mission: Impossible - The Final Reckoning,https://uflix.cc/movie/mission-impossible-the-final-reckoning-2025,,,,"/movie/mission-impossible-the-final-reckoning-2025?api=stream1, /movie/mission-impossible-the-final-reckoning-2025?api=stream2, /movie/mission-impossible-the-final-reckoning-2025?api=stream3, /movie/mission-impossible-the-final-reckoning-2025?api=stream4, /movie/mission-impossible-the-final-reckoning-2025?api=stream5"
Adult Best Friends,https://uflix.cc/movie/adult-best-friends-2024,,,,"/movie/adult-best-friends-2024?api=stream1, /movie/adult-best-friends-2024?api=stream2, /movie/adult-best-friends-2024?api=stream3, /movie/adult-best-friends-2024?api=stream4, /movie/adult-best-friends-2024?api=stream5"
Time Cut,https://uflix.cc/movie/time-cut-2024,,,,"/movie/time-cut-2024?api=stream1, /movie/time-cut-2024?api=stream2, /movie/time-cut-2024?api=stream3, /movie/time-cut-2024?api=stream4, /movie/time-cut-2024?api=stream5"
Mr Doom,https://uflix.cc/movie/mr-doom-2024,,,,"/movie/mr-doom-2024?api=stream1, /movie/mr-doom-2024?api=stream2, /movie/mr-doom-2024?api=stream3, /movie/mr-doom-2024?api=stream4, /movie/mr-doom-2024?api=stream5"
Son of a Rich,https://uflix.cc/movie/son-of-a-rich-2024,,,,"/movie/son-of-a-rich-2024?api=stream1, /movie/son-of-a-rich-2024?api=stream2, /movie/son-of-a-rich-2024?api=stream3, /movie/son-of-a-rich-2024?api=stream4, /movie/son-of-a-rich-2024?api=stream5"
Unwrapping Christmas: Olivia's Reunion,https://uflix.cc/movie/unwrapping-christmas-olivias-reunion-2024,,,,"/movie/unwrapping-christmas-olivias-reunion-2024?api=stream1, /movie/unwrapping-christmas-olivias-reunion-2024?api=stream2, /movie/unwrapping-christmas-olivias-reunion-2024?api=stream3, /movie/unwrapping-christmas-olivias-reunion-2024?api=stream4, /movie/unwrapping-christmas-olivias-reunion-2024?api=stream5"
Outside,https://uflix.cc/movie/outside-2024,,,,"/movie/outside-2024?api=stream1, /movie/outside-2024?api=stream2, /movie/outside-2024?api=stream3, /movie/outside-2024?api=stream4, /movie/outside-2024?api=stream5"
The Surfer,https://uflix.cc/movie/the-surfer-2025,,,,"/movie/the-surfer-2025?api=stream1, /movie/the-surfer-2025?api=stream2, /movie/the-surfer-2025?api=stream3, /movie/the-surfer-2025?api=stream4, /movie/the-surfer-2025?api=stream5"
Identity,https://uflix.cc/movie/identity-2025,,,,"/movie/identity-2025?api=stream1, /movie/identity-2025?api=stream2, /movie/identity-2025?api=stream3, /movie/identity-2025?api=stream4, /movie/identity-2025?api=stream5"
Once Upon a Christmas Wish,https://uflix.cc/movie/once-upon-a-christmas-wish-2024,,,,"/movie/once-upon-a-christmas-wish-2024?api=stream1, /movie/once-upon-a-christmas-wish-2024?api=stream2, /movie/once-upon-a-christmas-wish-2024?api=stream3, /movie/once-upon-a-christmas-wish-2024?api=stream4, /movie/once-upon-a-christmas-wish-2024?api=stream5"
Devil in the Womb 2: Deception,https://uflix.cc/movie/devil-in-the-womb-2-deception-2025,,,,"/movie/devil-in-the-womb-2-deception-2025?api=stream1, /movie/devil-in-the-womb-2-deception-2025?api=stream2, /movie/devil-in-the-womb-2-deception-2025?api=stream3, /movie/devil-in-the-womb-2-deception-2025?api=stream4, /movie/devil-in-the-womb-2-deception-2025?api=stream5"
